2023-12-24 20:11:26.971,9128283H1,99-035,2000000,4000000,BID,99-041,2000000,4000000,OFFER
2023-12-24 20:11:26.971,9128283H1,99-037,1000000,2000000,BID,99-041,1000000,2000000,OFFER
2023-12-24 20:11:26.971,9128283H1,99-037,2000000,4000000,BID,99-043,2000000,4000000,OFFER
2023-12-24 20:11:26.971,9128283H1,99-041,1000000,2000000,BID,99-043,1000000,2000000,OFFER
2023-12-24 20:11:26.971,9128283H1,99-042,2000000,4000000,BID,99-044,2000000,4000000,OFFER
2023-12-24 20:11:26.971,9128283H1,99-042,1000000,2000000,BID,99-046,1000000,2000000,OFFER
2023-12-24 20:11:26.971,9128283H1,99-044,2000000,4000000,BID,99-046,2000000,4000000,OFFER
2023-12-24 20:11:26.971,9128283H1,99-044,1000000,2000000,BID,99-050,1000000,2000000,OFFER
2023-12-24 20:11:26.971,9128283H1,99-045,2000000,4000000,BID,99-051,2000000,4000000,OFFER
2023-12-24 20:11:26.971,9128283H1,99-047,1000000,2000000,BID,99-051,1000000,2000000,OFFER
2023-12-24 20:11:26.971,9128283H1,99-047,2000000,4000000,BID,99-053,2000000,4000000,OFFER
2023-12-24 20:11:26.971,9128283H1,99-050,1000000,2000000,BID,99-054,1000000,2000000,OFFER
2023-12-24 20:11:26.971,9128283H1,99-052,2000000,4000000,BID,99-054,2000000,4000000,OFFER
2023-12-24 20:11:26.971,9128283H1,99-053,1000000,2000000,BID,99-055,1000000,2000000,OFFER
2023-12-24 20:11:26.971,9128283H1,99-053,2000000,4000000,BID,99-057,2000000,4000000,OFFER
2023-12-24 20:11:26.971,9128283H1,99-054,1000000,2000000,BID,99-060,1000000,2000000,OFFER
2023-12-24 20:11:26.971,9128283H1,99-056,2000000,4000000,BID,99-060,2000000,4000000,OFFER
2023-12-24 20:11:26.971,9128283H1,99-056,1000000,2000000,BID,99-062,1000000,2000000,OFFER
2023-12-24 20:11:26.971,9128283H1,99-057,2000000,4000000,BID,99-063,2000000,4000000,OFFER
2023-12-24 20:11:26.972,9128283H1,99-061,1000000,2000000,BID,99-063,1000000,2000000,OFFER
2023-12-24 20:11:26.972,9128283H1,99-062,2000000,4000000,BID,99-064,2000000,4000000,OFFER
2023-12-24 20:11:26.972,9128283H1,99-063,1000000,2000000,BID,99-065,1000000,2000000,OFFER
2023-12-24 20:11:26.972,9128283H1,99-063,2000000,4000000,BID,99-067,2000000,4000000,OFFER
2023-12-24 20:11:26.972,9128283H1,99-065,1000000,2000000,BID,99-067,1000000,2000000,OFFER
2023-12-24 20:11:26.972,9128283H1,99-066,2000000,4000000,BID,99-070,2000000,4000000,OFFER
2023-12-24 20:11:26.972,9128283H1,99-066,1000000,2000000,BID,99-072,1000000,2000000,OFFER
2023-12-24 20:11:26.972,9128283H1,99-070,2000000,4000000,BID,99-072,2000000,4000000,OFFER
2023-12-24 20:11:26.972,9128283H1,99-070,1000000,2000000,BID,99-074,1000000,2000000,OFFER
2023-12-24 20:11:26.972,9128283H1,99-071,2000000,4000000,BID,99-075,2000000,4000000,OFFER
2023-12-24 20:11:26.972,9128283H1,99-072,1000000,2000000,BID,99-076,1000000,2000000,OFFER
2023-12-24 20:11:26.972,9128283H1,99-073,2000000,4000000,BID,99-077,2000000,4000000,OFFER
2023-12-24 20:11:26.972,9128283H1,99-075,1000000,2000000,BID,99-077,1000000,2000000,OFFER
2023-12-24 20:11:26.972,9128283H1,99-075,2000000,4000000,BID,99-081,2000000,4000000,OFFER
2023-12-24 20:11:26.972,9128283H1,99-077,1000000,2000000,BID,99-081,1000000,2000000,OFFER
2023-12-24 20:11:26.972,9128283H1,99-077,2000000,4000000,BID,99-083,2000000,4000000,OFFER
2023-12-24 20:11:26.972,9128283H1,99-080,1000000,2000000,BID,99-084,1000000,2000000,OFFER
2023-12-24 20:11:26.972,9128283H1,99-082,2000000,4000000,BID,99-084,2000000,4000000,OFFER
2023-12-24 20:11:26.972,9128283H1,99-083,1000000,2000000,BID,99-085,1000000,2000000,OFFER
2023-12-24 20:11:26.972,9128283H1,99-084,2000000,4000000,BID,99-086,2000000,4000000,OFFER
2023-12-24 20:11:26.972,9128283H1,99-085,1000000,2000000,BID,99-087,1000000,2000000,OFFER
2023-12-24 20:11:26.972,9128283H1,99-086,2000000,4000000,BID,99-090,2000000,4000000,OFFER
2023-12-24 20:11:26.973,9128283H1,99-087,1000000,2000000,BID,99-091,1000000,2000000,OFFER
2023-12-24 20:11:26.973,9128283H1,99-087,2000000,4000000,BID,99-093,2000000,4000000,OFFER
2023-12-24 20:11:26.973,9128283H1,99-090,1000000,2000000,BID,99-094,1000000,2000000,OFFER
2023-12-24 20:11:26.973,9128283H1,99-092,2000000,4000000,BID,99-094,2000000,4000000,OFFER
2023-12-24 20:11:26.973,9128283H1,99-092,1000000,2000000,BID,99-096,1000000,2000000,OFFER
2023-12-24 20:11:26.973,9128283H1,99-093,2000000,4000000,BID,99-097,2000000,4000000,OFFER
2023-12-24 20:11:26.973,9128283H1,99-095,1000000,2000000,BID,99-097,1000000,2000000,OFFER
2023-12-24 20:11:26.973,9128283H1,99-095,2000000,4000000,BID,99-101,2000000,4000000,OFFER
2023-12-24 20:11:26.973,9128283H1,99-096,1000000,2000000,BID,99-102,1000000,2000000,OFFER
2023-12-24 20:11:26.973,9128283H1,99-100,2000000,4000000,BID,99-102,2000000,4000000,OFFER
2023-12-24 20:11:26.973,9128283H1,99-100,1000000,2000000,BID,99-104,1000000,2000000,OFFER
2023-12-24 20:11:26.973,9128283H1,99-101,2000000,4000000,BID,99-105,2000000,4000000,OFFER
2023-12-24 20:11:26.973,9128283H1,99-102,1000000,2000000,BID,99-106,1000000,2000000,OFFER
2023-12-24 20:11:26.973,9128283H1,99-103,2000000,4000000,BID,99-107,2000000,4000000,OFFER
2023-12-24 20:11:26.973,9128283H1,99-104,1000000,2000000,BID,99-110,1000000,2000000,OFFER
2023-12-24 20:11:26.973,9128283H1,99-105,2000000,4000000,BID,99-111,2000000,4000000,OFFER
2023-12-24 20:11:26.973,9128283H1,99-106,1000000,2000000,BID,99-112,1000000,2000000,OFFER
2023-12-24 20:11:26.973,9128283H1,99-110,2000000,4000000,BID,99-112,2000000,4000000,OFFER
2023-12-24 20:11:26.973,9128283H1,99-111,1000000,2000000,BID,99-113,1000000,2000000,OFFER
2023-12-24 20:11:26.973,9128283H1,99-111,2000000,4000000,BID,99-115,2000000,4000000,OFFER
2023-12-24 20:11:26.973,9128283H1,99-113,1000000,2000000,BID,99-115,1000000,2000000,OFFER
2023-12-24 20:11:26.973,9128283H1,99-114,2000000,4000000,BID,99-116,2000000,4000000,OFFER
2023-12-24 20:11:26.973,9128283H1,99-114,1000000,2000000,BID,99-120,1000000,2000000,OFFER
2023-12-24 20:11:26.974,9128283H1,99-115,2000000,4000000,BID,99-121,2000000,4000000,OFFER
2023-12-24 20:11:26.974,9128283H1,99-117,1000000,2000000,BID,99-121,1000000,2000000,OFFER
2023-12-24 20:11:26.974,9128283H1,99-117,2000000,4000000,BID,99-123,2000000,4000000,OFFER
2023-12-24 20:11:26.974,9128283H1,99-120,1000000,2000000,BID,99-124,1000000,2000000,OFFER
2023-12-24 20:11:26.974,9128283H1,99-122,2000000,4000000,BID,99-124,2000000,4000000,OFFER
2023-12-24 20:11:26.974,9128283H1,99-122,1000000,2000000,BID,99-126,1000000,2000000,OFFER
2023-12-24 20:11:26.974,9128283H1,99-124,2000000,4000000,BID,99-126,2000000,4000000,OFFER
2023-12-24 20:11:26.975,9128283H1,99-125,1000000,2000000,BID,99-127,1000000,2000000,OFFER
2023-12-24 20:11:26.975,9128283H1,99-125,2000000,4000000,BID,99-131,2000000,4000000,OFFER
2023-12-24 20:11:26.975,9128283H1,99-127,1000000,2000000,BID,99-131,1000000,2000000,OFFER
2023-12-24 20:11:26.975,9128283H1,99-127,2000000,4000000,BID,99-133,2000000,4000000,OFFER
2023-12-24 20:11:26.975,9128283H1,99-130,1000000,2000000,BID,99-134,1000000,2000000,OFFER
2023-12-24 20:11:26.975,9128283H1,99-131,2000000,4000000,BID,99-135,2000000,4000000,OFFER
2023-12-24 20:11:26.975,9128283H1,99-133,1000000,2000000,BID,99-135,1000000,2000000,OFFER
2023-12-24 20:11:26.975,9128283H1,99-133,2000000,4000000,BID,99-137,2000000,4000000,OFFER
2023-12-24 20:11:26.975,9128283H1,99-135,1000000,2000000,BID,99-137,1000000,2000000,OFFER
2023-12-24 20:11:26.975,9128283H1,99-135,2000000,4000000,BID,99-141,2000000,4000000,OFFER
2023-12-24 20:11:26.975,9128283H1,99-137,1000000,2000000,BID,99-141,1000000,2000000,OFFER
2023-12-24 20:11:26.975,9128283H1,99-140,2000000,4000000,BID,99-142,2000000,4000000,OFFER
2023-12-24 20:11:26.975,9128283H1,99-140,1000000,2000000,BID,99-144,1000000,2000000,OFFER
2023-12-24 20:11:26.975,9128283H1,99-141,2000000,4000000,BID,99-145,2000000,4000000,OFFER
2023-12-24 20:11:26.975,9128283H1,99-142,1000000,2000000,BID,99-146,1000000,2000000,OFFER
2023-12-24 20:11:26.975,9128283H1,99-144,2000000,4000000,BID,99-146,2000000,4000000,OFFER
2023-12-24 20:11:26.975,9128283H1,99-145,1000000,2000000,BID,99-147,1000000,2000000,OFFER
2023-12-24 20:11:26.976,9128283H1,99-145,2000000,4000000,BID,99-151,2000000,4000000,OFFER
2023-12-24 20:11:26.976,9128283H1,99-146,1000000,2000000,BID,99-152,1000000,2000000,OFFER
2023-12-24 20:11:26.976,9128283H1,99-147,2000000,4000000,BID,99-153,2000000,4000000,OFFER
2023-12-24 20:11:26.976,9128283H1,99-151,1000000,2000000,BID,99-153,1000000,2000000,OFFER
2023-12-24 20:11:26.976,9128283H1,99-151,2000000,4000000,BID,99-155,2000000,4000000,OFFER
2023-12-24 20:11:26.976,9128283H1,99-153,1000000,2000000,BID,99-155,1000000,2000000,OFFER
2023-12-24 20:11:26.976,9128283H1,99-154,2000000,4000000,BID,99-156,2000000,4000000,OFFER
2023-12-24 20:11:26.976,9128283H1,99-154,1000000,2000000,BID,99-160,1000000,2000000,OFFER
2023-12-24 20:11:26.976,9128283H1,99-155,2000000,4000000,BID,99-161,2000000,4000000,OFFER
2023-12-24 20:11:26.976,9128283H1,99-157,1000000,2000000,BID,99-161,1000000,2000000,OFFER
2023-12-24 20:11:26.976,9128283H1,99-157,2000000,4000000,BID,99-163,2000000,4000000,OFFER
2023-12-24 20:11:26.976,9128283H1,99-160,1000000,2000000,BID,99-164,1000000,2000000,OFFER
2023-12-24 20:11:26.976,9128283H1,99-161,2000000,4000000,BID,99-165,2000000,4000000,OFFER
2023-12-24 20:11:26.976,9128283H1,99-162,1000000,2000000,BID,99-166,1000000,2000000,OFFER
2023-12-24 20:11:26.976,9128283H1,99-164,2000000,4000000,BID,99-166,2000000,4000000,OFFER
2023-12-24 20:11:26.976,9128283H1,99-165,1000000,2000000,BID,99-167,1000000,2000000,OFFER
2023-12-24 20:11:26.976,9128283H1,99-165,2000000,4000000,BID,99-171,2000000,4000000,OFFER
2023-12-24 20:11:26.976,9128283H1,99-166,1000000,2000000,BID,99-172,1000000,2000000,OFFER
2023-12-24 20:11:26.976,9128283H1,99-170,2000000,4000000,BID,99-172,2000000,4000000,OFFER
2023-12-24 20:11:26.976,9128283H1,99-171,1000000,2000000,BID,99-173,1000000,2000000,OFFER
2023-12-24 20:11:26.976,9128283H1,99-172,2000000,4000000,BID,99-174,2000000,4000000,OFFER
2023-12-24 20:11:26.976,9128283H1,99-173,1000000,2000000,BID,99-175,1000000,2000000,OFFER
2023-12-24 20:11:26.976,9128283H1,99-173,2000000,4000000,BID,99-177,2000000,4000000,OFFER
2023-12-24 20:11:26.977,9128283H1,99-174,1000000,2000000,BID,99-180,1000000,2000000,OFFER
2023-12-24 20:11:26.977,9128283H1,99-176,2000000,4000000,BID,99-180,2000000,4000000,OFFER
2023-12-24 20:11:26.977,9128283H1,99-176,1000000,2000000,BID,99-182,1000000,2000000,OFFER
2023-12-24 20:11:26.977,9128283H1,99-177,2000000,4000000,BID,99-183,2000000,4000000,OFFER
2023-12-24 20:11:26.977,9128283H1,99-181,1000000,2000000,BID,99-183,1000000,2000000,OFFER
2023-12-24 20:11:26.977,9128283H1,99-182,2000000,4000000,BID,99-184,2000000,4000000,OFFER
2023-12-24 20:11:26.977,9128283H1,99-182,1000000,2000000,BID,99-186,1000000,2000000,OFFER
2023-12-24 20:11:26.977,9128283H1,99-183,2000000,4000000,BID,99-187,2000000,4000000,OFFER
2023-12-24 20:11:26.977,9128283H1,99-184,1000000,2000000,BID,99-190,1000000,2000000,OFFER
2023-12-24 20:11:26.977,9128283H1,99-185,2000000,4000000,BID,99-191,2000000,4000000,OFFER
2023-12-24 20:11:26.977,9128283H1,99-187,1000000,2000000,BID,99-191,1000000,2000000,OFFER
2023-12-24 20:11:26.977,9128283H1,99-187,2000000,4000000,BID,99-193,2000000,4000000,OFFER
2023-12-24 20:11:26.977,9128283H1,99-191,1000000,2000000,BID,99-193,1000000,2000000,OFFER
2023-12-24 20:11:26.977,9128283H1,99-192,2000000,4000000,BID,99-194,2000000,4000000,OFFER
2023-12-24 20:11:26.977,9128283H1,99-193,1000000,2000000,BID,99-195,1000000,2000000,OFFER
2023-12-24 20:11:26.977,9128283H1,99-194,2000000,4000000,BID,99-196,2000000,4000000,OFFER
2023-12-24 20:11:26.977,9128283H1,99-195,1000000,2000000,BID,99-197,1000000,2000000,OFFER
2023-12-24 20:11:26.977,9128283H1,99-196,2000000,4000000,BID,99-200,2000000,4000000,OFFER
2023-12-24 20:11:26.977,9128283H1,99-196,1000000,2000000,BID,99-202,1000000,2000000,OFFER
2023-12-24 20:11:26.977,9128283H1,99-197,2000000,4000000,BID,99-203,2000000,4000000,OFFER
2023-12-24 20:11:26.977,9128283H1,99-200,1000000,2000000,BID,99-204,1000000,2000000,OFFER
2023-12-24 20:11:26.977,9128283H1,99-201,2000000,4000000,BID,99-205,2000000,4000000,OFFER
2023-12-24 20:11:26.977,9128283H1,99-202,1000000,2000000,BID,99-206,1000000,2000000,OFFER
2023-12-24 20:11:26.977,9128283H1,99-204,2000000,4000000,BID,99-206,2000000,4000000,OFFER
2023-12-24 20:11:26.978,9128283H1,99-204,1000000,2000000,BID,99-210,1000000,2000000,OFFER
2023-12-24 20:11:26.978,9128283H1,99-206,2000000,4000000,BID,99-210,2000000,4000000,OFFER
2023-12-24 20:11:26.978,9128283H1,99-207,1000000,2000000,BID,99-211,1000000,2000000,OFFER
2023-12-24 20:11:26.978,9128283H1,99-207,2000000,4000000,BID,99-213,2000000,4000000,OFFER
2023-12-24 20:11:26.978,9128283H1,99-210,1000000,2000000,BID,99-214,1000000,2000000,OFFER
2023-12-24 20:11:26.978,9128283H1,99-212,2000000,4000000,BID,99-214,2000000,4000000,OFFER
2023-12-24 20:11:26.978,9128283H1,99-212,1000000,2000000,BID,99-216,1000000,2000000,OFFER
2023-12-24 20:11:26.978,9128283H1,99-214,2000000,4000000,BID,99-216,2000000,4000000,OFFER
2023-12-24 20:11:26.978,9128283H1,99-214,1000000,2000000,BID,99-220,1000000,2000000,OFFER
2023-12-24 20:11:26.978,9128283H1,99-215,2000000,4000000,BID,99-221,2000000,4000000,OFFER
2023-12-24 20:11:26.978,9128283H1,99-216,1000000,2000000,BID,99-222,1000000,2000000,OFFER
2023-12-24 20:11:26.978,9128283H1,99-217,2000000,4000000,BID,99-223,2000000,4000000,OFFER
2023-12-24 20:11:26.978,9128283H1,99-220,1000000,2000000,BID,99-224,1000000,2000000,OFFER
2023-12-24 20:11:26.978,9128283H1,99-221,2000000,4000000,BID,99-225,2000000,4000000,OFFER
2023-12-24 20:11:26.978,9128283H1,99-223,1000000,2000000,BID,99-225,1000000,2000000,OFFER
2023-12-24 20:11:26.978,9128283H1,99-224,2000000,4000000,BID,99-226,2000000,4000000,OFFER
2023-12-24 20:11:26.978,9128283H1,99-224,1000000,2000000,BID,99-230,1000000,2000000,OFFER
2023-12-24 20:11:26.978,9128283H1,99-226,2000000,4000000,BID,99-230,2000000,4000000,OFFER
2023-12-24 20:11:26.978,9128283H1,99-227,1000000,2000000,BID,99-231,1000000,2000000,OFFER
2023-12-24 20:11:26.978,9128283H1,99-230,2000000,4000000,BID,99-232,2000000,4000000,OFFER
2023-12-24 20:11:26.978,9128283H1,99-231,1000000,2000000,BID,99-233,1000000,2000000,OFFER
2023-12-24 20:11:26.978,9128283H1,99-231,2000000,4000000,BID,99-235,2000000,4000000,OFFER
2023-12-24 20:11:26.978,9128283H1,99-233,1000000,2000000,BID,99-235,1000000,2000000,OFFER
2023-12-24 20:11:26.978,9128283H1,99-233,2000000,4000000,BID,99-237,2000000,4000000,OFFER
2023-12-24 20:11:26.979,9128283H1,99-234,1000000,2000000,BID,99-240,1000000,2000000,OFFER
2023-12-24 20:11:26.979,9128283H1,99-235,2000000,4000000,BID,99-241,2000000,4000000,OFFER
2023-12-24 20:11:26.979,9128283H1,99-236,1000000,2000000,BID,99-242,1000000,2000000,OFFER
2023-12-24 20:11:26.979,9128283H1,99-237,2000000,4000000,BID,99-243,2000000,4000000,OFFER
2023-12-24 20:11:26.979,9128283H1,99-240,1000000,2000000,BID,99-244,1000000,2000000,OFFER
2023-12-24 20:11:26.979,9128283H1,99-241,2000000,4000000,BID,99-245,2000000,4000000,OFFER
2023-12-24 20:11:26.979,9128283H1,99-242,1000000,2000000,BID,99-246,1000000,2000000,OFFER
2023-12-24 20:11:26.979,9128283H1,99-243,2000000,4000000,BID,99-247,2000000,4000000,OFFER
2023-12-24 20:11:26.979,9128283H1,99-244,1000000,2000000,BID,99-250,1000000,2000000,OFFER
2023-12-24 20:11:26.979,9128283H1,99-245,2000000,4000000,BID,99-251,2000000,4000000,OFFER
2023-12-24 20:11:26.979,9128283H1,99-247,1000000,2000000,BID,99-251,1000000,2000000,OFFER
2023-12-24 20:11:26.979,9128283H1,99-250,2000000,4000000,BID,99-252,2000000,4000000,OFFER
2023-12-24 20:11:26.979,9128283H1,99-251,1000000,2000000,BID,99-253,1000000,2000000,OFFER
2023-12-24 20:11:26.979,9128283H1,99-251,2000000,4000000,BID,99-255,2000000,4000000,OFFER
2023-12-24 20:11:26.979,9128283H1,99-253,1000000,2000000,BID,99-255,1000000,2000000,OFFER
2023-12-24 20:11:26.979,9128283H1,99-254,2000000,4000000,BID,99-256,2000000,4000000,OFFER
2023-12-24 20:11:26.980,9128283H1,99-255,1000000,2000000,BID,99-257,1000000,2000000,OFFER
2023-12-24 20:11:26.980,9128283H1,99-255,2000000,4000000,BID,99-261,2000000,4000000,OFFER
2023-12-24 20:11:26.980,9128283H1,99-256,1000000,2000000,BID,99-262,1000000,2000000,OFFER
2023-12-24 20:11:26.980,9128283H1,99-257,2000000,4000000,BID,99-263,2000000,4000000,OFFER
2023-12-24 20:11:26.980,9128283H1,99-261,1000000,2000000,BID,99-263,1000000,2000000,OFFER
2023-12-24 20:11:26.980,9128283H1,99-261,2000000,4000000,BID,99-265,2000000,4000000,OFFER
2023-12-24 20:11:26.980,9128283H1,99-262,1000000,2000000,BID,99-266,1000000,2000000,OFFER
2023-12-24 20:11:26.980,9128283H1,99-264,2000000,4000000,BID,99-266,2000000,4000000,OFFER
2023-12-24 20:11:26.980,9128283H1,99-264,1000000,2000000,BID,99-270,1000000,2000000,OFFER
2023-12-24 20:11:26.980,9128283H1,99-266,2000000,4000000,BID,99-270,2000000,4000000,OFFER
2023-12-24 20:11:26.980,9128283H1,99-266,1000000,2000000,BID,99-272,1000000,2000000,OFFER
2023-12-24 20:11:26.980,9128283H1,99-270,2000000,4000000,BID,99-272,2000000,4000000,OFFER
2023-12-24 20:11:26.980,9128283H1,99-270,1000000,2000000,BID,99-274,1000000,2000000,OFFER
2023-12-24 20:11:26.980,9128283H1,99-272,2000000,4000000,BID,99-274,2000000,4000000,OFFER
2023-12-24 20:11:26.980,9128283H1,99-273,1000000,2000000,BID,99-275,1000000,2000000,OFFER
2023-12-24 20:11:26.980,9128283H1,99-274,2000000,4000000,BID,99-276,2000000,4000000,OFFER
2023-12-24 20:11:26.980,9128283H1,99-275,1000000,2000000,BID,99-277,1000000,2000000,OFFER
2023-12-24 20:11:26.980,9128283H1,99-275,2000000,4000000,BID,99-281,2000000,4000000,OFFER
2023-12-24 20:11:26.980,9128283H1,99-276,1000000,2000000,BID,99-282,1000000,2000000,OFFER
2023-12-24 20:11:26.980,9128283H1,99-280,2000000,4000000,BID,99-282,2000000,4000000,OFFER
2023-12-24 20:11:26.980,9128283H1,99-281,1000000,2000000,BID,99-283,1000000,2000000,OFFER
2023-12-24 20:11:26.980,9128283H1,99-281,2000000,4000000,BID,99-285,2000000,4000000,OFFER
2023-12-24 20:11:26.981,9128283H1,99-283,1000000,2000000,BID,99-285,1000000,2000000,OFFER
2023-12-24 20:11:26.981,9128283H1,99-283,2000000,4000000,BID,99-287,2000000,4000000,OFFER
2023-12-24 20:11:26.981,9128283H1,99-285,1000000,2000000,BID,99-287,1000000,2000000,OFFER
2023-12-24 20:11:26.981,9128283H1,99-286,2000000,4000000,BID,99-290,2000000,4000000,OFFER
2023-12-24 20:11:26.981,9128283H1,99-286,1000000,2000000,BID,99-292,1000000,2000000,OFFER
2023-12-24 20:11:26.981,9128283H1,99-287,2000000,4000000,BID,99-293,2000000,4000000,OFFER
2023-12-24 20:11:26.981,9128283H1,99-291,1000000,2000000,BID,99-293,1000000,2000000,OFFER
2023-12-24 20:11:26.981,9128283H1,99-291,2000000,4000000,BID,99-295,2000000,4000000,OFFER
2023-12-24 20:11:26.981,9128283H1,99-292,1000000,2000000,BID,99-296,1000000,2000000,OFFER
2023-12-24 20:11:26.981,9128283H1,99-293,2000000,4000000,BID,99-297,2000000,4000000,OFFER
2023-12-24 20:11:26.981,9128283H1,99-294,1000000,2000000,BID,99-300,1000000,2000000,OFFER
2023-12-24 20:11:26.981,9128283H1,99-296,2000000,4000000,BID,99-300,2000000,4000000,OFFER
2023-12-24 20:11:26.981,9128283H1,99-296,1000000,2000000,BID,99-302,1000000,2000000,OFFER
2023-12-24 20:11:26.981,9128283H1,99-297,2000000,4000000,BID,99-303,2000000,4000000,OFFER
2023-12-24 20:11:26.981,9128283H1,99-300,1000000,2000000,BID,99-304,1000000,2000000,OFFER
2023-12-24 20:11:26.981,9128283H1,99-301,2000000,4000000,BID,99-305,2000000,4000000,OFFER
2023-12-24 20:11:26.981,9128283H1,99-302,1000000,2000000,BID,99-306,1000000,2000000,OFFER
2023-12-24 20:11:26.981,9128283H1,99-303,2000000,4000000,BID,99-307,2000000,4000000,OFFER
2023-12-24 20:11:26.981,9128283H1,99-305,1000000,2000000,BID,99-307,1000000,2000000,OFFER
2023-12-24 20:11:26.981,9128283H1,99-306,2000000,4000000,BID,99-310,2000000,4000000,OFFER
2023-12-24 20:11:26.981,9128283H1,99-307,1000000,2000000,BID,99-311,1000000,2000000,OFFER
2023-12-24 20:11:26.981,9128283H1,99-310,2000000,4000000,BID,99-312,2000000,4000000,OFFER
2023-12-24 20:11:26.981,9128283H1,99-311,1000000,2000000,BID,99-313,1000000,2000000,OFFER
2023-12-24 20:11:26.981,9128283H1,99-312,2000000,4000000,BID,99-314,2000000,4000000,OFFER
2023-12-24 20:11:26.982,9128283H1,99-312,1000000,2000000,BID,99-316,1000000,2000000,OFFER
2023-12-24 20:11:26.982,9128283H1,99-313,2000000,4000000,BID,99-317,2000000,4000000,OFFER
2023-12-24 20:11:26.982,9128283H1,99-314,1000000,2000000,BID,100-000,1000000,2000000,OFFER
2023-12-24 20:11:26.982,9128283H1,99-316,2000000,4000000,BID,100-000,2000000,4000000,OFFER
2023-12-24 20:11:26.982,9128283H1,99-316,1000000,2000000,BID,100-002,1000000,2000000,OFFER
2023-12-24 20:11:26.982,9128283H1,100-000,2000000,4000000,BID,100-002,2000000,4000000,OFFER
2023-12-24 20:11:26.982,9128283H1,100-001,1000000,2000000,BID,100-003,1000000,2000000,OFFER
2023-12-24 20:11:26.982,9128283H1,100-001,2000000,4000000,BID,100-005,2000000,4000000,OFFER
2023-12-24 20:11:26.982,9128283H1,100-003,1000000,2000000,BID,100-005,1000000,2000000,OFFER
2023-12-24 20:11:26.982,9128283H1,100-004,2000000,4000000,BID,100-006,2000000,4000000,OFFER
2023-12-24 20:11:26.982,9128283H1,100-004,1000000,2000000,BID,100-010,1000000,2000000,OFFER
2023-12-24 20:11:26.982,9128283H1,100-005,2000000,4000000,BID,100-011,2000000,4000000,OFFER
